sim,snap,redshift,subhalo_id,g1,g2,inclination,theta_int
TNG50-1,65,0.55,215280,-0.06810254,-0.02554173,1.1038737,-1.19418492
TNG50-1,65,0.55,261337,-0.07110259,-0.05368512,0.62580582,1.56778045
TNG50-1,65,0.55,218522,-0.04109176,-0.08633033,0.49178918,-0.27548398
TNG50-1,65,0.55,244324,0.00431269,-0.03978394,1.12536543,-1.56473397
TNG50-1,65,0.55,224800,-0.05902972,-0.05235459,0.88543631,1.42291776
TNG50-1,65,0.55,200814,-0.00579018,0.02918933,1.16439509,-1.50802754
TNG50-1,65,0.55,251266,0.05292764,0.03005459,1.35597434,-0.25576923
TNG50-1,65,0.55,280737,-0.06508899,-0.04519396,0.69554461,0.68322599
TNG50-1,65,0.55,157967,-0.01032229,-0.01301143,1.2571838,1.30250194
TNG50-1,65,0.55,157968,0.05123784,-0.09291213,1.02997927,0.66880201
TNG50-1,65,0.55,257702,-0.02091342,-0.024717,0.97094178,-0.11427306
TNG50-1,65,0.55,253206,-0.02868348,0.0199491,1.24569219,1.49050362
TNG50-1,65,0.55,130912,0.05817479,0.04124689,1.32166069,-1.44727084
TNG50-1,65,0.55,274990,-0.0153101,-0.03565235,1.1019109,1.52961697
TNG50-1,65,0.55,230502,0.05522475,0.05259274,0.34399929,1.09764593
TNG50-1,65,0.55,304078,0.02144827,-0.0757846,0.83889112,1.34752339
TNG50-1,65,0.55,246733,-0.01714223,-0.06238139,1.07134113,-0.77040515
TNG50-1,65,0.55,293422,0.02398453,0.03548309,1.36791869,-1.12325109
TNG50-1,65,0.55,239654,0.01602248,0.08355606,0.85496067,0.51307008
TNG50-1,65,0.55,272355,0.05104414,0.0246716,1.32358089,0.04982389
TNG50-1,65,0.55,249644,-0.02741728,-0.00201712,0.91538955,0.0727843
TNG50-1,65,0.55,270863,0.0020603,-0.10975919,0.67753261,1.33398049
TNG50-1,65,0.55,221558,-0.00307578,-0.10112235,1.03198814,0.37724529
TNG50-1,65,0.55,259217,0.03520741,0.00647048,1.1455774,-0.59356047
TNG50-1,65,0.55,200815,-0.05125896,-0.01790313,1.36090554,-0.31395017
TNG50-1,65,0.55,277562,0.05084885,-0.05529176,1.37959376,-1.15140679
TNG50-1,65,0.55,307004,0.02331644,0.00327663,1.02589767,-0.96662395
TNG50-1,65,0.55,180261,-0.06584625,0.00575657,0.48308816,-1.1204488
TNG50-1,65,0.55,313181,0.06041314,0.04722079,1.19428086,0.974809
TNG50-1,65,0.55,114526,0.11170465,0.00683011,0.88277592,0.64362898
TNG50-1,65,0.55,130911,0.0500917,0.06141972,0.76074451,0.09533168
TNG50-1,65,0.55,174363,0.07134924,0.0003997,1.34975536,-0.39468509
TNG50-1,65,0.55,324650,0.00426857,-0.00576675,1.27239384,0.52934042
TNG50-1,65,0.55,264000,-0.08307525,0.05321561,1.11705173,0.98302114
TNG50-1,65,0.55,315362,-0.09220602,-0.04892204,0.77730079,1.19767947
TNG50-1,65,0.55,233453,0.0127541,0.14072237,1.01734172,0.14770584
TNG50-1,65,0.55,342022,-0.02959894,0.01876287,0.70016147,1.00494875
TNG50-1,65,0.55,54169,-0.04572881,0.01904146,0.50987057,0.0355187
TNG50-1,65,0.55,326239,-0.00313733,0.0262548,0.6691905,-0.08001608
TNG50-1,65,0.55,316409,0.03077926,0.09385682,0.22947458,1.14803803
TNG50-1,65,0.55,5,-0.07263788,0.03962537,0.67441142,-0.35696681
TNG50-1,65,0.55,279133,-0.02244388,-0.0802528,0.53490506,-0.32699996
TNG50-1,65,0.55,337931,0.07549353,0.07017352,0.56560101,-0.61288908
TNG50-1,65,0.55,330130,-0.05376442,-0.01704483,0.70508722,0.05875321
TNG50-1,65,0.55,269422,0.04348806,0.00535775,0.61024727,0.14090054
TNG50-1,65,0.55,296026,-0.02423654,-0.0639627,0.38405346,0.50410356
TNG50-1,65,0.55,334000,0.02728969,0.0263101,0.98251466,-0.21833343
TNG50-1,65,0.55,221559,0.05486638,-0.03256871,0.81338455,-0.88644029
TNG50-1,65,0.55,215281,0.03706409,0.00500848,0.94330044,1.15246833
TNG50-1,65,0.55,283109,0.04545798,-0.01420495,0.53671747,-0.48380254
TNG50-1,65,0.55,342530,-0.05757968,0.09625064,1.02463443,1.32871594
TNG50-1,65,0.55,311101,0.05568299,0.09911302,0.58442885,-0.91937662
TNG50-1,65,0.55,262503,-0.04263466,0.00232566,0.61369821,0.18867613
TNG50-1,65,0.55,209307,0.01297709,0.00319889,0.32014267,0.11502971
TNG50-1,65,0.55,304816,0.01291231,-0.01867215,1.19004547,1.03247766
TNG50-1,65,0.55,150943,0.02425613,0.05530031,0.73051704,-1.13458183
TNG50-1,65,0.55,144499,0.01684783,-0.01644599,0.67108538,1.28785561
TNG50-1,65,0.55,300574,-0.0421905,-0.02106686,0.38058949,0.09873451
TNG50-1,65,0.55,333355,-0.06749337,0.04892964,0.44024266,0.27052061
TNG50-1,65,0.55,363801,0.04361743,-0.02691495,0.88333121,0.03193835
TNG50-1,65,0.55,336621,0.00929173,-0.00188775,0.87741833,-1.45762074
TNG50-1,65,0.55,334572,0.05746884,-0.07906554,1.26034368,-0.00913996
TNG50-1,65,0.55,302763,-0.00223665,0.03520952,0.28456496,-0.74283064
TNG50-1,65,0.55,105040,-0.07025822,0.09704335,1.1847198,-0.49420966
TNG50-1,65,0.55,265688,0.04830648,0.03606127,0.71197115,0.46841649
TNG50-1,65,0.55,6,-0.01851853,0.07308996,0.61868774,-0.00723468
TNG50-1,65,0.55,287225,0.01710017,-0.04230511,1.01526409,-1.27794267
TNG50-1,65,0.55,157970,-0.03237297,0.01181621,1.22275731,-1.34133039
TNG50-1,65,0.55,276006,0.08221509,-0.047158,1.24185231,-0.98753547
TNG50-1,65,0.55,281810,-0.04382824,-0.01138828,0.52800465,-0.97111295
TNG50-1,65,0.55,350528,-0.01687149,0.03861057,0.94748045,0.34023686
TNG50-1,65,0.55,174365,0.00537244,0.00509103,1.32535231,-1.01217571
TNG50-1,65,0.55,4,-0.05460912,-0.07063205,0.72148727,1.19920694
TNG50-1,65,0.55,291995,0.01652598,-0.06575146,1.18895418,-0.91181378
TNG50-1,65,0.55,38300,0.08059552,-0.0690582,0.49507299,-1.28449845
TNG50-1,65,0.55,346431,-0.02452311,0.02457263,1.13652324,1.18044092
TNG50-1,65,0.55,352073,0.01975714,0.10319473,1.23215443,-0.64299738
TNG50-1,65,0.55,130915,-0.13747177,0.06812291,1.32975815,-0.23429172
TNG50-1,65,0.55,93004,-0.00194646,-0.09479926,0.94670735,1.44207392
TNG50-1,65,0.55,318591,-0.01565211,0.0710538,1.00615907,1.39602707
TNG50-1,65,0.55,224801,-0.04092488,0.04682002,0.67835714,0.67518132
TNG50-1,65,0.55,362077,0.05407252,-0.077265,0.99280645,-1.35421822
TNG50-1,65,0.55,301630,-0.01631218,-0.01516008,1.10571861,0.29323665
TNG50-1,65,0.55,269423,-0.00887387,0.05477612,1.17890868,1.53648365
TNG50-1,65,0.55,347474,-0.01885964,0.02752168,1.1644088,1.40402874
TNG50-1,65,0.55,205212,-0.09584079,-0.06545475,0.39857185,-1.23777968
TNG50-1,65,0.55,329551,-0.05659932,0.03053711,1.26222555,-0.32682836
TNG50-1,65,0.55,330992,0.04805467,-0.10687503,0.24354878,-0.5795084
TNG50-1,65,0.55,54170,-0.10549753,-0.01114111,1.12097526,-1.16324346
TNG50-1,65,0.55,354635,-0.03831577,0.05689784,1.3268108,0.61197694
TNG50-1,65,0.55,299367,-0.019986,0.00091971,1.19024643,-0.71047632
TNG50-1,65,0.55,371863,0.08718109,-0.02494688,1.35176049,-0.48736845
TNG50-1,65,0.55,331690,0.03843019,0.04446731,0.62669569,-1.28692554
TNG50-1,65,0.55,233454,-0.02785853,0.04873759,0.94568695,-0.0063851
TNG50-1,65,0.55,332428,0.06522568,0.06550198,1.11189897,-1.07389733
TNG50-1,65,0.55,130913,-0.03702579,0.04371712,0.78654815,-0.21334423
TNG50-1,65,0.55,340278,0.05045499,0.05406874,0.82186896,-1.12047345
TNG50-1,65,0.55,138813,-0.06794386,0.03664543,0.37267417,1.42581148
TNG50-1,65,0.55,174364,0.05366289,0.01327643,0.32174914,-1.11532027
TNG50-1,65,0.55,369041,-0.02030668,0.00447545,0.76499086,0.06876052
TNG50-1,65,0.55,285776,-0.05142521,-0.01186299,0.58722864,-0.95196595
TNG50-1,65,0.55,320456,-0.01085718,-0.06061841,0.62337939,-1.33089865
TNG50-1,65,0.55,358669,0.01386721,-0.04776558,0.96675676,-0.93522506
TNG50-1,65,0.55,345743,-0.02473742,-0.01410072,0.73676144,-1.39871839
TNG50-1,65,0.55,284436,0.02769768,0.01207261,1.33525981,-1.13286653
TNG50-1,65,0.55,364797,-0.02914969,0.07204063,0.66964898,-0.02047012
TNG50-1,65,0.55,307826,0.03101862,-0.00208986,0.32027931,0.47694253
TNG50-1,65,0.55,168841,0.0221111,0.05017381,1.32966112,-1.29641021
TNG50-1,65,0.55,174367,-0.00304615,0.05396578,0.55990783,-0.18529546
TNG50-1,65,0.55,348322,-0.02206912,-0.01157234,0.38771934,0.25524505
TNG50-1,65,0.55,242346,0.00757704,0.02973451,1.20980415,-0.83495466
TNG50-1,65,0.55,374890,0.02751269,-0.0121764,0.93338586,-0.40187752
TNG50-1,65,0.55,380112,0.10308996,0.06610679,0.3985503,-1.34512043
TNG50-1,65,0.55,114527,0.04697102,0.03179217,0.32438888,-0.87923414
TNG50-1,65,0.55,337163,0.0487995,-0.05952419,1.29369928,-0.10444876
TNG50-1,65,0.55,9,0.15442561,0.00807623,1.10101056,1.54076955
TNG50-1,65,0.55,339425,0.02579792,0.08240561,0.74434219,1.55906268
TNG50-1,65,0.55,242345,0.02423218,-0.00906155,1.21381063,1.50677595
TNG50-1,65,0.55,163356,0.03520075,0.02238575,1.12290741,-0.24163124
TNG50-1,65,0.55,363375,-0.0504483,0.02729394,1.38082044,-1.31733144
TNG50-1,65,0.55,230503,-0.02219508,-0.05183114,1.27203674,-0.55426039
TNG50-1,65,0.55,298217,-0.02530846,0.0255354,0.89501137,-0.82399459
TNG50-1,65,0.55,359253,0.0323807,-0.06969176,0.79674916,-1.52641638
TNG50-1,65,0.55,372671,-0.00870873,-0.03128121,0.80147166,-1.27161112
TNG50-1,65,0.55,322685,0.00691117,0.05378615,0.64263975,-0.14705187
TNG50-1,65,0.55,273697,0.05437273,0.01783781,1.03980736,-0.50371523
TNG50-1,65,0.55,319382,0.04315754,-0.01522389,1.16851147,-1.0041984
TNG50-1,65,0.55,323804,-0.00808605,0.02232305,1.38717719,0.67889808
TNG50-1,65,0.55,284437,-0.03349975,-0.00300461,1.22668754,-0.44888459
TNG50-1,65,0.55,381073,0.05676374,0.00062893,1.13400709,1.10542547
TNG50-1,65,0.55,346966,0.03869456,0.03284093,1.25104298,-0.81374425
TNG50-1,65,0.55,351575,-0.08031284,-0.03636839,1.38341554,0.12061671
TNG50-1,65,0.55,77424,-0.0156577,0.00201682,1.26870722,-0.99230591
TNG50-1,65,0.55,211553,0.00827577,-0.01561341,0.78190285,-0.01476355
TNG50-1,65,0.55,349850,0.03894149,-0.07928017,0.82304197,-1.09180866
TNG50-1,65,0.55,328568,0.04550507,-0.04602279,0.38188465,-1.06318211
TNG50-1,65,0.55,376812,0.0141953,0.07841032,0.61536496,0.35256014
TNG50-1,65,0.55,374383,0.02926238,0.01923617,0.88936408,-0.74208803
TNG50-1,65,0.55,313911,0.00320684,-0.06617942,1.28554205,-1.02928871
TNG50-1,65,0.55,174366,-0.03369258,-0.07701772,0.89320099,1.35015678
TNG50-1,65,0.55,38302,-0.01306322,-0.0056082,1.34911997,-1.43569763
TNG50-1,65,0.55,326886,0.00094956,0.07805933,1.02508439,0.20466883
TNG50-1,65,0.55,366675,-0.00173396,-0.00933791,1.06315721,0.15162533
TNG50-1,65,0.55,130916,-0.09427865,0.06534998,1.02799246,-0.78348533
TNG50-1,65,0.55,264001,-0.01987417,0.01759654,1.16292741,-0.14837194
TNG50-1,65,0.55,388479,0.00281028,0.02356252,0.75895142,-1.29515995
TNG50-1,65,0.55,312070,-0.0140685,-0.06678603,0.55249878,0.69514066
TNG50-1,65,0.55,327609,-0.01234119,0.04687615,0.65582955,-0.87431419
TNG50-1,65,0.55,168842,0.02439957,-0.0167466,0.82506562,-0.9632583
TNG50-1,65,0.55,386973,-0.05394786,0.04315462,0.91967341,-0.58157641
TNG50-1,65,0.55,376358,-0.08140211,-0.0407085,1.37438755,1.26408239
TNG50-1,65,0.55,105041,-0.01740849,0.00885247,0.71420294,0.93137744
TNG50-1,65,0.55,297428,0.03820572,0.01760015,0.91289507,1.40395354
TNG50-1,65,0.55,410506,0.08437765,-0.00770167,1.17093098,0.47740379
TNG50-1,65,0.55,368120,0.03910641,0.02022726,1.12014515,0.51183302
TNG50-1,65,0.55,379257,-0.07341319,-0.01331985,0.38205168,-0.06273447
TNG50-1,65,0.55,196838,-0.01161836,-0.03245299,0.82879749,1.27293038
TNG50-1,65,0.55,130914,0.01283172,0.08027417,0.98182792,0.03417157
TNG50-1,65,0.55,368540,0.00887956,0.05244764,0.8325721,-0.45534222
TNG50-1,65,0.55,306032,0.02696523,-0.03804324,1.04125265,0.4410011
TNG50-1,65,0.55,382943,-0.04585245,0.02842222,0.98740016,0.14495149
TNG50-1,65,0.55,378455,0.00324715,-0.03713394,1.15365725,-1.18117659
TNG50-1,65,0.55,242347,0.02101614,-0.05923423,1.01656241,-0.33701305
TNG50-1,65,0.55,265689,0.04128355,0.05169047,0.7592318,-0.58645552
TNG50-1,65,0.55,370300,-0.04028591,-0.08520498,1.36706583,1.08961044
TNG50-1,65,0.55,7,-0.01725784,0.0463428,0.61975911,-0.38062733
TNG50-1,65,0.55,38304,-0.13519088,-0.01263612,1.16014269,1.01019556
TNG50-1,65,0.55,378819,-0.0310731,-0.01057733,0.76279384,-0.18098843
TNG50-1,65,0.55,372123,-0.02622074,0.02048756,0.80842469,0.79639551
TNG50-1,65,0.55,289589,-0.05097923,0.02905994,0.79727243,-1.14579561
TNG50-1,65,0.55,377317,0.00828061,-0.04131716,0.84649539,1.33407801
TNG50-1,65,0.55,387914,-0.00279727,0.03588628,0.32723408,-0.0610729
TNG50-1,65,0.55,288562,-0.11296069,0.00566853,0.9498852,-0.75461607
TNG50-1,65,0.55,364267,0.0107754,-0.06280274,0.70251673,-0.81213435
TNG50-1,65,0.55,373192,-0.04641621,-0.00849372,0.73556575,-0.73803146
TNG50-1,65,0.55,352520,0.02428445,0.06906395,1.20106238,-0.41869836
