sim,snap,redshift,subhalo_id,g1,g2,inclination,theta_int
TNG50-1,40,1.5,128103,0.02715771,-0.00471313,0.99863922,-0.63163715
TNG50-1,40,1.5,161759,-0.03327549,-0.08788642,0.63486684,0.28374944
TNG50-1,40,1.5,80803,0.01160807,-0.07335226,0.81547701,-0.32377233
TNG50-1,40,1.5,141038,0.00583429,0.10646236,0.88449698,-0.70740797
TNG50-1,40,1.5,106423,0.01093443,-0.06437113,1.279142,1.2144064
TNG50-1,40,1.5,142043,0.04357144,-0.05483928,0.35873695,-0.98145339
TNG50-1,40,1.5,100091,0.01117978,0.09184568,1.14385938,-1.30435285
TNG50-1,40,1.5,122851,0.03394568,0.14525336,0.87861428,-0.49660117
TNG50-1,40,1.5,104580,0.00337895,-0.05857833,0.7423895,0.68373355
TNG50-1,40,1.5,116691,0.01445597,-0.01841245,0.80110925,0.96582487
TNG50-1,40,1.5,167639,0.03156441,0.01707778,0.37106377,1.56684851
TNG50-1,40,1.5,154108,-0.07285779,0.08643488,1.27634223,-0.63974747
TNG50-1,40,1.5,132762,-0.01598356,-0.04934285,0.94987666,-0.28920889
TNG50-1,40,1.5,2,-0.02351863,-0.01226389,1.05034106,-1.1409596
TNG50-1,40,1.5,144699,-0.03194389,0.03886688,0.98352575,0.2352171
TNG50-1,40,1.5,171647,-0.01375711,0.0217383,1.30098957,1.56319379
TNG50-1,40,1.5,36236,0.07474707,-0.0188078,1.28846325,0.63108631
TNG50-1,40,1.5,160809,-0.04329156,-0.00669115,1.16447159,0.29911996
TNG50-1,40,1.5,151882,0.04841392,-0.06874479,1.14086523,-0.33813247
TNG50-1,40,1.5,112196,-0.08414349,-0.01190869,1.02790787,1.30469953
TNG50-1,40,1.5,44888,-0.01674425,-0.01331937,0.84339917,-0.0096868
TNG50-1,40,1.5,134949,0.00813765,0.01160849,0.8174549,-1.14867022
TNG50-1,40,1.5,143012,0.02931112,-0.02776636,1.04306465,-0.42292603
TNG50-1,40,1.5,15217,0.03556133,0.02357693,1.04590137,-1.35978601
TNG50-1,40,1.5,62919,0.03966736,0.05063579,1.21720638,-0.93626047
TNG50-1,40,1.5,157790,-0.01743625,0.00777147,0.86773814,-1.51528821
TNG50-1,40,1.5,187778,-0.02311759,0.01758782,1.12984299,-0.14677547
TNG50-1,40,1.5,130662,0.04289879,0.00265777,1.37027607,0.42267071
TNG50-1,40,1.5,146376,-0.00956522,4.22e-06,1.03687501,-0.49231125
TNG50-1,40,1.5,163735,-0.06378432,-0.0360779,0.98356084,-0.25012804
TNG50-1,40,1.5,192422,-0.05666436,0.01582471,1.2103202,1.44264848
TNG50-1,40,1.5,184041,-0.04597261,-0.00486433,0.88445009,0.79156549
TNG50-1,40,1.5,157182,0.02485804,0.10465842,0.89143197,0.12835491
TNG50-1,40,1.5,181327,0.00712129,0.07866775,0.73971795,-0.6768848
TNG50-1,40,1.5,206049,0.03452427,0.01929233,0.80255743,1.24720223
TNG50-1,40,1.5,36239,-0.02136263,-0.03815286,0.79749319,-0.83221695
TNG50-1,40,1.5,169392,0.00792698,-0.05562057,1.13058346,-0.54870199
TNG50-1,40,1.5,145447,0.03127952,0.05955715,0.63027487,1.28511502
TNG50-1,40,1.5,138265,-0.01546733,0.01313746,0.90862759,0.0928091
TNG50-1,40,1.5,213766,0.02283876,0.02400717,1.02457888,0.76126429
TNG50-1,40,1.5,137026,-0.0330963,-0.0872293,0.82698235,0.28508318
TNG50-1,40,1.5,172175,-0.01815269,0.04637192,1.09039462,0.48204349
TNG50-1,40,1.5,172860,-0.01908689,0.02272102,0.94550079,-0.63025598
TNG50-1,40,1.5,4,-0.05979198,-0.05552153,0.69699905,-0.81250363
TNG50-1,40,1.5,178140,0.02434862,-0.02357624,0.47772838,-0.55765674
TNG50-1,40,1.5,202467,-0.02347012,0.01318586,0.41251591,-1.08246225
TNG50-1,40,1.5,118373,0.00062471,0.00262334,0.95456979,1.17594326
TNG50-1,40,1.5,129305,0.02403733,-0.01460856,0.93795069,-0.68094984
TNG50-1,40,1.5,173605,0.02232656,-0.00517441,0.61297222,0.19317463
TNG50-1,40,1.5,164301,0.03326926,-0.01259887,1.132162,0.91726471
TNG50-1,40,1.5,36238,-0.00492427,0.00762813,0.55797293,0.89165974
TNG50-1,40,1.5,187232,-0.02116492,0.0735746,0.96396059,-0.19356528
TNG50-1,40,1.5,227364,-0.00398591,-0.12833292,1.30381324,-0.07458986
TNG50-1,40,1.5,182554,-0.08436672,-0.01184251,1.34042175,1.55415138
TNG50-1,40,1.5,100092,-0.07235562,0.00882562,0.55087782,0.54851415
TNG50-1,40,1.5,205093,-0.06613498,0.0147997,1.35412223,0.98846582
TNG50-1,40,1.5,184627,-0.04986234,-0.01859573,1.1622341,1.26466059
TNG50-1,40,1.5,124040,0.01998871,-0.08783609,1.11447848,0.90349012
TNG50-1,40,1.5,208817,-0.04527395,0.01639977,1.25548776,-0.98903826
TNG50-1,40,1.5,196834,-0.01890813,0.08636751,1.13266064,0.19531512
TNG50-1,40,1.5,162442,0.06496141,-0.07669307,0.68940916,-1.25068639
TNG50-1,40,1.5,215463,-0.0178132,0.0431914,1.38791693,0.48041903
TNG50-1,40,1.5,179009,0.03687578,-0.01642626,0.57340276,1.43052242
TNG50-1,40,1.5,204085,-0.04668088,-0.00306622,0.52792099,0.03999896
TNG50-1,40,1.5,188221,-0.01027188,-0.05264493,1.07976452,-0.21057312
TNG50-1,40,1.5,185253,-0.0475011,-0.01672281,1.27195942,-1.458193
TNG50-1,40,1.5,149622,-0.01695165,0.06500223,0.85435162,1.44442426
TNG50-1,40,1.5,15219,0.04201541,0.02913276,1.30060709,-1.24720385
TNG50-1,40,1.5,152693,-0.08636602,0.08661558,1.0864973,-1.44174255
TNG50-1,40,1.5,195521,0.02172118,0.05887059,0.32892519,-0.79775527
TNG50-1,40,1.5,176051,0.01188678,0.02195433,0.21772058,-1.3649264
TNG50-1,40,1.5,186577,-0.0297075,0.08719673,0.65104841,-0.14100146
TNG50-1,40,1.5,177300,-0.07230289,0.02194966,1.13528188,0.05054132
TNG50-1,40,1.5,233856,0.00360648,0.04139941,0.75678927,-0.58882887
TNG50-1,40,1.5,36240,-0.02647464,-0.01482855,0.73561762,-1.41069925
TNG50-1,40,1.5,15218,0.01163381,0.00332729,1.06539632,-1.22019343
TNG50-1,40,1.5,91587,0.00109261,-0.03487119,0.81048004,-0.3628402
TNG50-1,40,1.5,189576,0.08008894,0.0494792,1.39117439,-1.38064059
TNG50-1,40,1.5,193644,-0.01196778,-0.05891518,1.22459749,0.62263139
TNG50-1,40,1.5,211773,-0.05117487,0.03911752,0.93310649,-0.92042211
TNG50-1,40,1.5,183284,0.00896378,-0.00953255,1.2633539,-0.62181051
TNG50-1,40,1.5,36237,0.01099983,0.05856235,1.26152123,-0.33261368
TNG50-1,40,1.5,198703,0.06795938,0.03754345,0.55962023,-0.26197856
TNG50-1,40,1.5,224995,0.04175556,0.09103231,0.24031425,-1.56557906
TNG50-1,40,1.5,156291,0.01784355,0.03653873,0.90159769,-1.21871687
TNG50-1,40,1.5,233558,0.07316514,-0.07860201,0.55538585,1.13965849
TNG50-1,40,1.5,200427,-0.05943815,-0.00334766,0.23623447,-1.56692255
TNG50-1,40,1.5,163071,-0.03198758,-0.05860036,1.2821301,0.02565851
TNG50-1,40,1.5,170919,-0.0463288,-0.02591399,1.00854694,-0.03298042
TNG50-1,40,1.5,44891,-0.01949049,0.07556142,1.06101077,-0.52435016
TNG50-1,40,1.5,165004,-0.06883431,0.03187669,1.33376806,-0.21574253
TNG50-1,40,1.5,216482,0.03175755,-0.03494652,0.67315318,0.88147164
TNG50-1,40,1.5,25876,-0.01111113,-0.05068587,1.02233918,1.07192306
TNG50-1,40,1.5,181911,-0.07354031,0.0016391,0.98823017,-0.75288726
TNG50-1,40,1.5,234153,-0.05077895,-0.06082801,1.27445054,-0.55766273
TNG50-1,40,1.5,204556,0.01567569,-0.03355701,1.24872114,-0.80901398
TNG50-1,40,1.5,118372,0.04190633,0.01560047,0.43986003,-0.06326099
TNG50-1,40,1.5,89368,0.09983654,0.0577656,1.36317045,0.57572311
TNG50-1,40,1.5,152694,0.14569312,0.03043807,1.20402792,-0.85371877
TNG50-1,40,1.5,122852,0.02072047,-0.11456448,1.15210602,-0.53175935
TNG50-1,40,1.5,236236,-0.04947691,0.01521834,0.96784494,1.35209315
TNG50-1,40,1.5,246755,-0.10660231,0.00360168,0.86971279,-1.4182114
TNG50-1,40,1.5,247397,0.01338557,0.02069451,0.96480024,-0.12324592
TNG50-1,40,1.5,230781,-0.04064705,0.08081048,1.33037801,0.66462919
TNG50-1,40,1.5,207043,-0.02076786,-0.10316191,1.19462521,-1.09813111
TNG50-1,40,1.5,148467,-0.03060484,-0.02955517,0.54840405,-1.42196645
TNG50-1,40,1.5,112197,-0.00703954,0.02954532,0.81416282,-1.13661135
TNG50-1,40,1.5,242135,0.05329901,-0.07907972,0.80120412,1.31577187
TNG50-1,40,1.5,201002,0.00785243,0.07379745,0.77717363,-1.54170586
TNG50-1,40,1.5,179803,-0.00793174,0.01841783,0.6632516,-0.97916539
TNG50-1,40,1.5,170096,-0.05178269,0.0423292,1.35201435,-1.47251627
TNG50-1,40,1.5,59045,-0.08373415,-0.02854718,1.0849506,-1.2232436
TNG50-1,40,1.5,10,-0.0243154,0.04068818,0.91846837,0.37746012
TNG50-1,40,1.5,238569,-0.00268913,0.05342358,1.11057039,-0.81166531
TNG50-1,40,1.5,165812,0.0883965,0.0116439,0.54701873,0.21743607
TNG50-1,40,1.5,194867,0.00651373,0.01172004,0.97532519,0.28335715
TNG50-1,40,1.5,66107,0.04913698,0.01351716,0.65568262,1.09778348
TNG50-1,40,1.5,223494,-0.02496478,-0.04316726,0.53516512,-1.5559008
TNG50-1,40,1.5,106424,-0.05924719,-0.00737643,0.95341923,1.1101429
TNG50-1,40,1.5,233114,-0.04825584,-0.00762613,0.43517827,0.37422365
TNG50-1,40,1.5,231752,-0.0362613,0.01916969,0.86899298,-1.05952259
TNG50-1,40,1.5,188913,0.10642349,0.04999121,0.5379246,0.85745809
TNG50-1,40,1.5,202938,-0.04106933,-0.0529268,1.10863967,1.11680962
TNG50-1,40,1.5,237053,0.04192446,-0.00625045,0.9593425,-0.77200403
TNG50-1,40,1.5,168294,-0.04514636,0.07407278,0.92671643,1.31567915
TNG50-1,40,1.5,244922,0.04657865,-0.03717941,1.31293709,-0.1430762
TNG50-1,40,1.5,68958,0.01924755,-0.0411125,1.05545221,0.32491751
TNG50-1,40,1.5,113444,-0.00783189,0.01011531,0.41996828,1.52257141
TNG50-1,40,1.5,193025,-0.00203813,0.04221926,0.82166353,-0.43499724
TNG50-1,40,1.5,225428,-0.03273938,0.0005713,1.2516405,0.9838191
TNG50-1,40,1.5,251469,0.02230361,0.06644803,1.11020945,-0.570516
TNG50-1,40,1.5,266628,-0.02274917,0.0428397,1.23958936,0.940007
TNG50-1,40,1.5,255629,-0.06128029,0.042091,1.37955642,0.31646494
TNG50-1,40,1.5,215839,-0.06389688,0.02770583,0.39937979,-0.89109486
TNG50-1,40,1.5,222555,0.0086294,0.11638266,1.00858359,-0.27009499
TNG50-1,40,1.5,248052,0.07895456,-0.01025808,1.13834124,-0.57291455
TNG50-1,40,1.5,51917,0.00799958,-0.10017611,0.85688738,-1.32541157
TNG50-1,40,1.5,174639,-0.00593192,0.08021272,1.39398392,-1.47706763
TNG50-1,40,1.5,239903,0.01429131,-0.02288497,1.16451872,-0.48230153
TNG50-1,40,1.5,68956,0.06530009,0.00539402,0.73847772,-1.51099879
TNG50-1,40,1.5,212189,0.01096913,0.06547753,0.81840889,-1.0509012
TNG50-1,40,1.5,208267,-0.02054636,-0.08011298,0.26410093,0.70743427
TNG50-1,40,1.5,147367,0.05531444,-0.06258236,0.83318967,0.6537379
TNG50-1,40,1.5,218213,0.02143782,-0.0800639,0.98027471,0.74952239
TNG50-1,40,1.5,242783,0.0767878,-0.03970681,0.665184,-0.57443025
TNG50-1,40,1.5,89367,0.00916172,0.02198183,0.44698937,1.22528226
TNG50-1,40,1.5,224515,-0.06122345,0.02620939,0.71696648,0.29477736
TNG50-1,40,1.5,155133,-0.06840796,0.01381371,0.31671383,-1.1748729
TNG50-1,40,1.5,246391,0.0825464,-0.07063829,0.6376968,-1.11929084
TNG50-1,40,1.5,3,0.08618329,-0.11550517,0.51119094,0.60662717
TNG50-1,40,1.5,226914,-0.00897596,0.00271768,1.30528492,-1.02747693
TNG50-1,40,1.5,196346,-0.01915937,-0.0235888,0.70239838,0.0229107
TNG50-1,40,1.5,66108,0.07307221,0.02296929,1.01633812,1.54495508
TNG50-1,40,1.5,176577,-0.05535228,0.03509768,0.90455406,-1.55820607
TNG50-1,40,1.5,225905,-0.04473635,0.00691207,0.79560166,-1.51870934
TNG50-1,40,1.5,185871,0.03216634,0.03800665,0.29906012,1.5490709
TNG50-1,40,1.5,150534,-0.01973026,0.01146057,0.25535657,0.26590074
TNG50-1,40,1.5,223070,-0.00025609,0.02650324,1.15550044,-1.17209688
TNG50-1,40,1.5,267973,-0.00817214,-0.03523366,0.70071646,1.24816167
