sim,snap,redshift,subhalo_id,g1,g2,inclination,theta_int
TNG50-1,57,0.76,120700,-0.00179124,-0.03450578,1.1232354,0.738527
TNG50-1,57,0.76,310491,-0.00501488,-0.07427696,0.61510877,0.66512895
TNG50-1,57,0.76,331192,-0.00571611,0.00705845,0.33076544,1.12605515
TNG50-1,57,0.76,279425,0.00535525,-0.08782384,0.49694584,-0.99339651
TNG50-1,57,0.76,318681,0.04239794,-0.01198855,1.27198911,-1.56820572
TNG50-1,57,0.76,260821,0.06888681,0.06434211,0.64489614,0.30953638
TNG50-1,57,0.76,254932,-0.00011251,-0.09548815,1.27675876,-0.45911663
TNG50-1,57,0.76,283639,0.0407658,-0.06397484,0.42776144,-1.18190696
TNG50-1,57,0.76,268158,-0.03508835,-0.05160161,0.94035626,-0.98602418
TNG50-1,57,0.76,290964,0.03829777,-0.00316599,1.11244604,-0.52857512
TNG50-1,57,0.76,237153,-0.03809958,-0.01828584,1.26906537,-1.35015168
TNG50-1,57,0.76,313835,0.054533,0.06995682,1.39028392,-1.39199823
TNG50-1,57,0.76,287019,0.11053204,0.04771742,1.19089497,1.30698503
TNG50-1,57,0.76,327948,-0.00610419,0.02476365,0.42651196,-0.59029662
TNG50-1,57,0.76,319603,-0.10962717,0.00728152,0.6166354,1.51497242
TNG50-1,57,0.76,167443,-0.02740365,0.01966149,0.29911898,1.45885198
TNG50-1,57,0.76,210269,0.06159376,-0.04309912,1.31646945,-1.12289543
TNG50-1,57,0.76,319106,0.02765384,0.04286052,0.86361869,0.67520461
TNG50-1,57,0.76,67676,0.01244568,-0.05560221,1.18285384,0.3166879
TNG50-1,57,0.76,291763,0.05043342,0.04176885,0.91498317,0.59893544
TNG50-1,57,0.76,280515,0.02422267,0.05930713,1.12678258,-1.26860339
TNG50-1,57,0.76,157141,0.06088626,0.01054323,1.15971323,-0.97841737
TNG50-1,57,0.76,125959,0.04597118,-0.00881065,0.88299633,-1.33002887
TNG50-1,57,0.76,276228,0.07608502,0.0200155,1.24667806,0.32714725
TNG50-1,57,0.76,198932,0.0179398,-0.14307592,0.98841787,1.52867095
TNG50-1,57,0.76,306309,0.04526297,0.01511291,0.79932636,0.54030536
TNG50-1,57,0.76,308972,-0.01535635,-0.0056677,1.29344686,0.66212689
TNG50-1,57,0.76,347079,-0.03007304,-0.00253141,0.39279967,1.52236881
TNG50-1,57,0.76,269906,0.08533838,0.03532663,0.95249178,0.55923979
TNG50-1,57,0.76,341997,0.01081023,-0.00373845,0.58472069,-1.44456219
TNG50-1,57,0.76,333050,0.04024403,-0.05701034,0.79582504,1.1529821
TNG50-1,57,0.76,304937,0.006187,-0.00707013,0.73005383,-0.42512569
TNG50-1,57,0.76,67677,-0.02932578,0.00337777,0.72257638,-1.55708761
TNG50-1,57,0.76,307152,0.00054914,0.0057467,0.49727639,0.02272684
TNG50-1,57,0.76,346085,0.0717997,0.00809597,0.84055619,1.37292312
TNG50-1,57,0.76,317467,0.027762,0.05196845,1.1643467,-0.76236813
TNG50-1,57,0.76,179616,-0.08557366,-0.05430173,1.31751716,-0.02666215
TNG50-1,57,0.76,323638,-0.01076222,0.00878502,0.84852519,-1.02486013
TNG50-1,57,0.76,208465,0.08911469,0.06449648,1.34516728,-1.38954945
TNG50-1,57,0.76,316167,-0.01068984,-0.08673057,1.19669213,-1.31775691
TNG50-1,57,0.76,176619,-0.09002393,0.00898233,1.34985722,0.71317579
TNG50-1,57,0.76,335512,0.09465244,-0.02926893,0.90889133,1.14377368
TNG50-1,57,0.76,308320,0.03411963,-0.01853552,1.26625361,-1.12060975
TNG50-1,57,0.76,330184,-0.00350064,-0.04524038,0.84402831,-0.66501683
TNG50-1,57,0.76,324138,-0.01857089,-0.00847754,0.62554087,-0.95809318
TNG50-1,57,0.76,331611,0.0541176,0.09206278,0.58125859,-1.48642642
TNG50-1,57,0.76,309664,-0.02709917,-0.06322152,1.13654849,0.1678596
TNG50-1,57,0.76,253609,0.05741282,-0.0584805,0.90882258,0.62807402
TNG50-1,57,0.76,281860,0.02710976,-0.06509673,0.89430381,0.46457081
TNG50-1,57,0.76,348311,0.0122341,0.08637091,0.98477237,-0.35169015
TNG50-1,57,0.76,302097,0.00727574,-0.02311699,0.79445385,0.17281978
TNG50-1,57,0.76,125960,-0.0087484,-0.00128195,1.22371077,-1.27517464
TNG50-1,57,0.76,102138,0.05228201,-0.02013915,0.27194032,-1.0860369
TNG50-1,57,0.76,338358,-0.04326714,-0.04722114,1.31871344,1.3565228
TNG50-1,57,0.76,140456,-0.08109626,-0.01175753,0.57033765,0.82155082
TNG50-1,57,0.76,365913,0.03072201,0.12291218,0.8615738,1.32807404
TNG50-1,57,0.76,318032,0.03156192,0.06960355,1.19359087,1.30903972
TNG50-1,57,0.76,135816,0.02401206,-0.04264689,0.685602,0.46933075
TNG50-1,57,0.76,208464,0.02038642,0.03237871,1.33007309,1.34535139
TNG50-1,57,0.76,271825,-0.01602702,-0.04157614,0.64795027,-0.26168178
TNG50-1,57,0.76,6,0.03937414,-0.08881838,0.86595387,-1.55943556
TNG50-1,57,0.76,47363,-0.00227791,0.05097555,1.30809938,-1.37422337
TNG50-1,57,0.76,320723,-0.02435568,0.05800464,1.33422117,-1.22683175
TNG50-1,57,0.76,223356,-0.01559457,0.05230261,0.67897116,-1.27123462
TNG50-1,57,0.76,67678,0.10103198,-0.02349326,1.15132863,-0.46589068
TNG50-1,57,0.76,293443,-0.0867488,-0.00833879,0.47259495,0.63231089
TNG50-1,57,0.76,210268,0.02498941,0.03748828,0.66434293,0.91310016
TNG50-1,57,0.76,30628,-0.08395552,0.0195748,0.74428766,0.28341336
TNG50-1,57,0.76,93026,-0.00541167,-0.01968187,1.16400368,-1.11075352
TNG50-1,57,0.76,349301,-0.02168137,-0.08095359,0.73133615,0.77880585
TNG50-1,57,0.76,321935,-0.10425141,0.00569376,0.35380541,-0.45615322
TNG50-1,57,0.76,333620,0.01945188,0.05395048,1.32416387,-1.52997652
TNG50-1,57,0.76,320273,-0.0190019,-0.05987941,1.12165596,-0.68930118
TNG50-1,57,0.76,315443,-0.10496032,0.03193797,1.20244803,-0.53218405
TNG50-1,57,0.76,336002,0.0419784,0.01657708,1.06038194,-0.70922857
TNG50-1,57,0.76,227027,0.07175031,0.03750741,0.68986741,0.97976898
TNG50-1,57,0.76,208466,0.07450622,0.04359877,0.98345388,0.81658286
TNG50-1,57,0.76,270976,0.01794782,-0.03472326,0.88625765,0.61434482
TNG50-1,57,0.76,345089,0.00230291,-0.08084797,1.13242667,-1.13409899
TNG50-1,57,0.76,299700,0.06640783,-0.02667598,1.2823892,0.96708875
TNG50-1,57,0.76,93028,0.08411918,0.04445637,1.17427715,0.5566147
TNG50-1,57,0.76,328912,0.05667844,-0.0271002,0.52286177,-0.95869568
TNG50-1,57,0.76,286172,-0.04707688,-0.03470217,0.85265684,0.4652508
TNG50-1,57,0.76,332077,0.01006724,-0.09106752,1.07449593,-0.05179971
TNG50-1,57,0.76,326327,0.02197581,0.08763238,0.62686666,-0.1905374
TNG50-1,57,0.76,361752,-0.09048085,0.04128568,1.34674236,-1.21855102
TNG50-1,57,0.76,358157,0.02346803,0.0384948,1.18570458,0.05750458
TNG50-1,57,0.76,296853,0.11364959,0.04838627,1.20641257,-1.25685129
TNG50-1,57,0.76,47364,0.03199681,0.02883542,0.25282189,-1.05477909
TNG50-1,57,0.76,255899,0.07367065,-0.01221644,0.73478158,-1.1543898
TNG50-1,57,0.76,289173,0.00914574,-0.00818821,0.83600117,1.42662323
TNG50-1,57,0.76,288067,-0.00366092,-0.02137822,1.3959006,-0.67586751
TNG50-1,57,0.76,337942,0.01906357,0.13173704,1.24583032,-0.45488903
TNG50-1,57,0.76,343612,-0.04079133,0.0277956,0.81644133,-0.55895026
