sim,snap,redshift,subhalo_id,g1,g2,inclination,theta_int
TNG50-1,59,0.7,316982,0.03201068,0.01333681,1.23057067,0.25270436
TNG50-1,59,0.7,184870,-0.02691581,-0.05317799,0.67143713,-0.38724754
TNG50-1,59,0.7,337952,0.01239738,0.00998175,0.23453902,1.02655423
TNG50-1,59,0.7,8,-0.00706978,-0.07806015,0.39715368,-1.13543268
TNG50-1,59,0.7,266754,0.04365283,0.02714291,0.95398753,-0.22496114
TNG50-1,59,0.7,271409,-0.02674057,0.05122563,0.92629816,0.59615443
TNG50-1,59,0.7,328138,-0.07862641,-0.03915899,1.13204489,1.1568489
TNG50-1,59,0.7,322345,-0.06909745,-0.05684613,0.64859211,-0.40975288
TNG50-1,59,0.7,85606,-0.02659387,-0.10780115,0.66080877,0.21282908
TNG50-1,59,0.7,285957,-0.062453,-0.01332068,0.54734029,-1.35358678
TNG50-1,59,0.7,244419,0.0205106,-0.0290797,0.46143413,-1.03572313
TNG50-1,59,0.7,158823,-0.02328841,-0.07755097,1.02179776,-1.35359238
TNG50-1,59,0.7,299212,0.11873033,0.02265094,0.65800699,0.71590894
TNG50-1,59,0.7,326511,-0.08688573,-0.02249852,0.60371849,-0.66582925
TNG50-1,59,0.7,325445,0.01018166,-0.0537868,1.13751617,0.70291656
TNG50-1,59,0.7,303109,-0.05639765,-0.02772862,0.39565126,-1.36219998
TNG50-1,59,0.7,95230,-0.02467007,0.05356523,1.32183944,1.13897751
TNG50-1,59,0.7,291301,0.00707097,0.03014685,0.22215888,1.05409921
TNG50-1,59,0.7,308587,-0.11626857,-0.0065013,0.65373612,-1.29141844
TNG50-1,59,0.7,175519,0.01184131,0.03095525,1.32273422,-1.49616306
TNG50-1,59,0.7,304768,0.09514537,-0.0580456,0.79318621,-1.39395981
TNG50-1,59,0.7,331479,-0.02267191,0.00161851,1.3718303,1.11096195
TNG50-1,59,0.7,279218,0.01299039,0.00736612,0.65360792,-0.83345357
TNG50-1,59,0.7,245788,0.05124608,-0.02349183,0.61388338,0.1516551
TNG50-1,59,0.7,203536,-0.00819768,0.02177292,0.85266406,-0.23171067
TNG50-1,59,0.7,283152,-0.02904801,-0.03902167,0.52741843,0.92842082
TNG50-1,59,0.7,341319,-0.11378682,0.02549104,1.31887786,-0.03487701
TNG50-1,59,0.7,277306,0.03204954,0.02759294,1.16636841,0.00207609
TNG50-1,59,0.7,122418,-0.00565842,-0.14585799,1.0408441,1.53652764
TNG50-1,59,0.7,343195,-0.05063419,0.05951529,1.36498411,-1.09915041
TNG50-1,59,0.7,69764,0.00632984,-0.15238163,1.00857521,1.03893706
TNG50-1,59,0.7,319156,-0.02918402,-0.03080245,1.17578742,-1.40821971
TNG50-1,59,0.7,48195,-0.02642131,0.0512674,1.06086014,-0.07021846
TNG50-1,59,0.7,354305,0.03031456,-0.01586434,1.03055549,1.21370664
TNG50-1,59,0.7,315620,-0.06691912,-0.0733093,0.48990388,0.51903498
TNG50-1,59,0.7,325890,0.05236576,-0.05468685,1.17128282,0.58186889
TNG50-1,59,0.7,314230,-0.06988431,0.05134529,0.46462883,-0.74356069
TNG50-1,59,0.7,225435,-0.03313507,-0.09607523,1.02973504,-0.25580484
TNG50-1,59,0.7,225436,0.09614731,0.05644956,1.12017603,-0.41914795
TNG50-1,59,0.7,324664,0.05636774,-0.0027551,0.95568203,0.06736583
TNG50-1,59,0.7,318580,0.0048802,-0.05961977,1.03749296,-0.11866446
TNG50-1,59,0.7,323872,-0.04702651,-0.02915575,1.1826597,-0.54381487
TNG50-1,59,0.7,114123,-0.02646362,-0.05086122,0.9555161,-0.61110068
TNG50-1,59,0.7,236587,0.00366377,0.04331126,1.27349432,-0.78271873
TNG50-1,59,0.7,347956,0.00187616,0.03662139,1.09835068,-0.42396658
TNG50-1,59,0.7,333646,-0.00454355,-0.08595806,0.89141289,-1.09974128
TNG50-1,59,0.7,69763,-0.00154163,-0.02017961,1.04156621,1.16900014
TNG50-1,59,0.7,184871,-0.01071876,-0.04315928,0.57825426,0.32081753
TNG50-1,59,0.7,290334,-0.07209894,0.0646755,1.18322899,-1.15049387
TNG50-1,59,0.7,358089,-0.02582554,-0.06750496,0.29917981,0.60902706
TNG50-1,59,0.7,358875,0.0457312,0.08021146,0.63399065,1.09222642
TNG50-1,59,0.7,342076,-0.06841671,-0.00166474,0.30511069,-0.824556
TNG50-1,59,0.7,236586,-0.00947778,-0.05809672,0.55681793,-1.09767061
TNG50-1,59,0.7,313477,-0.0409877,-0.03386371,1.28170075,-1.54372442
TNG50-1,59,0.7,340937,0.00556752,-0.04008094,0.93172268,-1.42235501
TNG50-1,59,0.7,321630,-0.01943166,-0.06373092,1.25805657,0.82388691
TNG50-1,59,0.7,104589,0.07386968,0.00474134,0.58662681,1.530541
TNG50-1,59,0.7,280787,0.02532916,-0.06139578,0.87213065,-1.42980064
TNG50-1,59,0.7,138900,-0.06559016,-0.10901831,1.17733528,0.7793379
TNG50-1,59,0.7,332703,0.0335614,-0.01898382,0.39490077,-1.34503467
TNG50-1,59,0.7,181444,-0.03873259,-0.09014281,1.30437647,0.28944381
TNG50-1,59,0.7,379270,-0.02884982,-0.03760804,0.89341873,0.80448423
TNG50-1,59,0.7,330321,0.01569095,-0.04545514,0.71654153,-0.44232243
TNG50-1,59,0.7,352219,-0.02458737,-0.0435608,1.35140015,-1.53644389
TNG50-1,59,0.7,172232,0.04464279,0.10004816,0.85755297,0.29904617
TNG50-1,59,0.7,332100,-0.0387255,0.00282058,0.59002233,1.54329051
TNG50-1,59,0.7,334171,-0.03094733,0.01226855,1.34419095,-0.76146732
TNG50-1,59,0.7,338415,-0.03281854,-0.08881991,0.94599655,-0.97549192
TNG50-1,59,0.7,32346,-0.02828194,-0.03269816,1.18162248,-1.18147165
TNG50-1,59,0.7,7,0.05495958,0.01076513,0.78554652,0.17359065
TNG50-1,59,0.7,307992,0.03143981,-0.05122645,1.30144354,0.30299122
TNG50-1,59,0.7,327485,0.0854972,0.04540314,0.37890029,0.91819591
TNG50-1,59,0.7,298387,0.11338221,-0.06013483,0.46284406,0.79505314
TNG50-1,59,0.7,309616,-0.05153585,-0.01431831,1.24440717,1.23320548
TNG50-1,59,0.7,345857,0.00352096,-0.02930258,1.12425936,0.96061326
TNG50-1,59,0.7,262484,-0.05881002,0.00821603,0.86845076,-0.79398388
TNG50-1,59,0.7,258554,-0.0388803,-0.0320245,0.72020728,0.17554404
TNG50-1,59,0.7,261224,-0.03150413,-0.01354468,1.01389,-0.6364491
TNG50-1,59,0.7,69765,-0.05285774,-0.0118065,1.2696882,-0.534745
TNG50-1,59,0.7,359874,-0.05259436,-0.03671939,1.31363091,1.35699326
TNG50-1,59,0.7,347066,-0.00721422,0.02425469,0.20095462,0.57144284
TNG50-1,59,0.7,355595,-0.06083592,0.01191942,1.00172776,1.49096976
TNG50-1,59,0.7,296530,0.04210635,-0.0044307,0.50162025,-0.26102696
TNG50-1,59,0.7,357791,-0.04588768,-0.02152292,0.97551746,0.11761361
TNG50-1,59,0.7,338901,0.14047845,0.0398272,0.40988026,-0.0404781
TNG50-1,59,0.7,329661,-0.02256922,-0.01179171,1.32733742,-1.2337441
TNG50-1,59,0.7,344331,0.00360088,-0.01533486,1.30535618,-0.82717508
TNG50-1,59,0.7,230670,-0.06476706,0.0052345,0.39483082,0.08682219
TNG50-1,59,0.7,346534,0.08530459,0.08482933,0.3553329,-1.3591337
TNG50-1,59,0.7,341580,0.05597503,-0.06701781,1.13192329,1.35547763
TNG50-1,59,0.7,336863,0.01484579,0.03849284,1.09540545,-1.18172993
TNG50-1,59,0.7,301103,-0.06734013,-0.09465856,1.00451589,-0.94882147
TNG50-1,59,0.7,330994,0.01053334,0.01086366,1.03898019,0.83353121
TNG50-1,59,0.7,374414,-0.05607155,0.07875414,1.24092355,-1.26626748
TNG50-1,59,0.7,300306,0.07311776,0.02443343,0.45618296,1.25751074
TNG50-1,59,0.7,337387,0.04045974,0.00853125,1.18621456,0.70906051
TNG50-1,59,0.7,350676,0.00477195,-0.02802247,0.73577932,-1.35521755
